ano,sigla_uf,produto,area_colhida_ha,producao_total,produtividade_media,valor_total_producao
1983,MS,Caju,15,1098.0,76857.142857142855,0.0
1983,MS,Castanha de caju,,,,
1983,MT,Caju,21,2810.0,93333.333333333328,0.0
1983,MT,Castanha de caju,,,,
1983,PA,Caju,55,2524.0,47333.333333333336,0.0
1983,PA,Castanha de caju,,,,
1983,PB,Caju,2471,206351.0,83320.5507246377,0.0
1983,PB,Castanha de caju,,,,
1983,PE,Caju,2158,72603.0,26885.203389830509,0.0
1983,PE,Castanha de caju,,,,
1983,PI,Caju,27089,317280.0,21059.258620689656,0.0
1983,PI,Castanha de caju,,,,
1983,PR,Caju,,,,
1983,PR,Castanha de caju,,,,
1983,RJ,Caju,555,19060.0,38165.0,0.0
1983,RJ,Castanha de caju,,,,
1983,RN,Caju,54251,340131.0,14988.133333333333,0.0
1983,RN,Castanha de caju,,,,
1983,RO,Caju,,,,
1983,RO,Castanha de caju,,,,
1983,RR,Caju,,,,
1983,RR,Castanha de caju,,,,
1983,RS,Caju,,,,
1983,RS,Castanha de caju,,,,
1983,SC,Caju,,,,
1983,SC,Castanha de caju,,,,
1983,SE,Caju,262,7980.0,35000.0,0.0
1983,SE,Castanha de caju,,,,
1983,SP,Caju,12,1800.0,150000.0,0.0
1983,SP,Castanha de caju,,,,
1983,TO,Caju,,,,
1983,TO,Castanha de caju,,,,
1982,AC,Caju,23,253.0,10977.8,0.0
1982,AC,Castanha de caju,,,,
1982,AL,Caju,1399,43875.0,31866.249999999996,0.0
1982,AL,Castanha de caju,,,,
1982,AM,Caju,35,836.0,24250.0,0.0
1982,AM,Castanha de caju,,,,
1982,AP,Caju,,,,
1982,AP,Castanha de caju,,,,
1982,BA,Caju,6564,270443.0,45597.238636363647,0.0
1982,BA,Castanha de caju,,,,
1982,CE,Caju,137623,6918620.0,50608.05102040818,0.0
1982,CE,Castanha de caju,,,,
1982,DF,Caju,,,,
1982,DF,Castanha de caju,,,,
1982,ES,Caju,4,43.0,15500.0,0.0
1982,ES,Castanha de caju,,,,
1982,GO,Caju,,,,
1982,GO,Castanha de caju,,,,
1982,MA,Caju,1042,101917.0,74716.8,0.0
1982,MA,Castanha de caju,,,,
1982,MG,Caju,33,1809.0,49515.38461538461,0.0
1982,MG,Castanha de caju,,,,
1982,MS,Caju,14,1030.0,77142.857142857145,0.0
1982,MS,Castanha de caju,,,,
1982,MT,Caju,18,1420.0,76666.666666666672,0.0
1982,MT,Castanha de caju,,,,
1982,PA,Caju,65,2830.0,48333.333333333328,0.0
1982,PA,Castanha de caju,,,,
1982,PB,Caju,2535,191375.0,79385.606060606064,0.0
1982,PB,Castanha de caju,,,,
1982,PE,Caju,2329,93907.0,32699.7627118644,0.0
1982,PE,Castanha de caju,,,,
1982,PI,Caju,28420,1046387.0,43997.633333333339,0.0
1982,PI,Castanha de caju,,,,
1982,PR,Caju,,,,
1982,PR,Castanha de caju,,,,
1982,RJ,Caju,572,20324.0,40757.25,0.0
1982,RJ,Castanha de caju,,,,
1982,RN,Caju,51227,711778.0,23012.850000000002,0.0
1982,RN,Castanha de caju,,,,
1982,RO,Caju,,,,
1982,RO,Castanha de caju,,,,
1982,RR,Caju,,,,
1982,RR,Castanha de caju,,,,
1982,RS,Caju,,,,
1982,RS,Castanha de caju,,,,
1982,SC,Caju,,,,
1982,SC,Castanha de caju,,,,
1982,SE,Caju,262,7980.0,35000.0,0.0
1982,SE,Castanha de caju,,,,
1982,SP,Caju,12,1800.0,150000.0,0.0
1982,SP,Castanha de caju,,,,
1982,TO,Caju,,,,
1982,TO,Castanha de caju,,,,
1981,AC,Caju,24,268.0,11000.0,0.0
1981,AC,Castanha de caju,,,,
1981,AL,Caju,1478,46523.0,31952.882352941178,0.0
1981,AL,Castanha de caju,,,,
1981,AM,Caju,35,685.0,19111.375,0.0
1981,AM,Castanha de caju,,,,
1981,AP,Caju,,,,
1981,AP,Castanha de caju,,,,
1981,BA,Caju,7232,337266.0,47892.15,0.0
1981,BA,Castanha de caju,,,,
1981,CE,Caju,118934,5101664.0,53280.82999999998,0.0
1981,CE,Castanha de caju,,,,
1981,DF,Caju,,,,
1981,DF,Castanha de caju,,,,
1981,ES,Caju,3,20.0,6667.0,0.0
1981,ES,Castanha de caju,,,,
1981,GO,Caju,,,,
1981,GO,Castanha de caju,,,,
1981,MA,Caju,891,90154.0,75100.6,0.0
1981,MA,Castanha de caju,,,,
1981,MG,Caju,40,2301.0,48442.1,0.0
1981,MG,Castanha de caju,,,,
1981,MS,Caju,16,1250.0,86250.0,0.0
1981,MS,Castanha de caju,,,,
1981,MT,Caju,21,2380.0,113333.33333333333,0.0
1981,MT,Castanha de caju,,,,
1981,PA,Caju,110,5100.0,66250.0,0.0
1981,PA,Castanha de caju,,,,
1981,PB,Caju,2461,192730.0,80616.406250000015,0.0
1981,PB,Castanha de caju,,,,
1981,PE,Caju,2553,122081.0,37607.9074074074,0.0
1981,PE,Castanha de caju,,,,
1981,PI,Caju,20746,787391.0,50026.018181818195,0.0
1981,PI,Castanha de caju,,,,
1981,PR,Caju,,,,
1981,PR,Castanha de caju,,,,
1981,RJ,Caju,546,19814.0,42004.0,0.0
1981,RJ,Castanha de caju,,,,
1981,RN,Caju,47483,641638.0,22298.864864864867,0.0
1981,RN,Castanha de caju,,,,
1981,RO,Caju,,,,
1981,RO,Castanha de caju,,,,
1981,RR,Caju,,,,
1981,RR,Castanha de caju,,,,
1981,RS,Caju,,,,
1981,RS,Castanha de caju,,,,
1981,SC,Caju,,,,
1981,SC,Castanha de caju,,,,
1981,SE,Caju,12,480.0,40000.0,0.0
1981,SE,Castanha de caju,,,,
1981,SP,Caju,4,400.0,100000.0,0.0
1981,SP,Castanha de caju,,,,
1981,TO,Caju,,,,
1981,TO,Castanha de caju,,,,
1980,AC,Caju,21,230.0,11000.0,0.0
1980,AC,Castanha de caju,,,,
1980,AL,Caju,1527,54335.0,34382.26470588235,0.0
1980,AL,Castanha de caju,,,,
1980,AM,Caju,34,685.0,19750.0,0.0
1980,AM,Castanha de caju,,,,
1980,AP,Caju,,,,
1980,AP,Castanha de caju,,,,
1980,BA,Caju,6876,341603.0,49127.166666666686,0.0
1980,BA,Castanha de caju,,,,
1980,CE,Caju,106815,3971750.0,50707.270000000004,0.0
1980,CE,Castanha de caju,,,,
1980,DF,Caju,24,940.0,39166.0,0.0
1980,DF,Castanha de caju,,,,
1980,ES,Caju,3,20.0,6666.0,0.0
1980,ES,Castanha de caju,,,,
1980,GO,Caju,,,,
1980,GO,Castanha de caju,,,,
1980,MA,Caju,228,13117.0,55335.25,0.0
1980,MA,Castanha de caju,,,,
1980,MG,Caju,41,2246.0,47425.0,0.0
1980,MG,Castanha de caju,,,,
1980,MS,Caju,14,980.0,70000.0,0.0
1980,MS,Castanha de caju,,,,
1980,MT,Caju,25,830.0,42600.0,0.0
1980,MT,Castanha de caju,,,,
1980,PA,Caju,52,3125.0,77500.0,0.0
1980,PA,Castanha de caju,,,,
1980,PB,Caju,2657,188859.0,68957.500000000015,0.0
1980,PB,Castanha de caju,,,,
1980,PE,Caju,3463,184749.0,43203.981481481489,0.0
1980,PE,Castanha de caju,,,,
1980,PI,Caju,15575,617939.0,48962.6346153846,0.0
1980,PI,Castanha de caju,,,,
1980,PR,Caju,,,,
1980,PR,Castanha de caju,,,,
1980,RJ,Caju,535,19000.0,42880.25,0.0
1980,RJ,Castanha de caju,,,,
1980,RN,Caju,46242,1199060.0,25137.055555555558,0.0
1980,RN,Castanha de caju,,,,
1980,RO,Caju,,,,
1980,RO,Castanha de caju,,,,
1980,RR,Caju,,,,
1980,RR,Castanha de caju,,,,
1980,RS,Caju,,,,
1980,RS,Castanha de caju,,,,
1980,SC,Caju,,,,
1980,SC,Castanha de caju,,,,
1980,SE,Caju,,,,
1980,SE,Castanha de caju,,,,
1980,SP,Caju,19,1070.0,57500.0,0.0
1980,SP,Castanha de caju,,,,
1980,TO,Caju,,,,
1980,TO,Castanha de caju,,,,
1979,AC,Caju,26,297.0,11500.0,0.0
1979,AC,Castanha de caju,,,,
1979,AL,Caju,1569,63185.0,37345.0588235294,0.0
1979,AL,Castanha de caju,,,,
1979,AM,Caju,33,664.0,20571.428571428572,0.0
1979,AM,Castanha de caju,,,,
1979,AP,Caju,,,,
1979,AP,Castanha de caju,,,,
1979,BA,Caju,6963,329886.0,47498.685714285719,0.0
1979,BA,Castanha de caju,,,,
1979,CE,Caju,93188,3867158.0,55926.948979591849,0.0
1979,CE,Castanha de caju,,,,
1979,DF,Caju,24,1085.0,45208.0,0.0
1979,DF,Castanha de caju,,,,
1979,ES,Caju,3,60.0,20000.0,0.0
1979,ES,Castanha de caju,,,,
1979,GO,Caju,,,,
1979,GO,Castanha de caju,,,,
1979,MA,Caju,199,11580.0,60682.71428571429,0.0
1979,MA,Castanha de caju,,,,
1979,MG,Caju,35,1834.0,45725.0,0.0
1979,MG,Castanha de caju,,,,
1979,MS,Caju,14,980.0,70000.0,0.0
1979,MS,Castanha de caju,,,,
1979,MT,Caju,22,701.0,42466.666666666664,0.0
1979,MT,Castanha de caju,,,,
1979,PA,Caju,158,6000.0,76666.666666666672,0.0
1979,PA,Castanha de caju,,,,
1979,PB,Caju,2710,187380.0,80608.4827586207,0.0
1979,PB,Castanha de caju,,,,
1979,PE,Caju,3653,224389.0,51288.964912280695,0.0
1979,PE,Castanha de caju,,,,
1979,PI,Caju,13479,550840.0,45539.576923076922,0.0
1979,PI,Castanha de caju,,,,
1979,PR,Caju,,,,
1979,PR,Castanha de caju,,,,
1979,RJ,Caju,540,21505.0,43259.0,0.0
1979,RJ,Castanha de caju,,,,
1979,RN,Caju,45918,587424.0,21847.600000000006,0.0
1979,RN,Castanha de caju,,,,
1979,RO,Caju,,,,
1979,RO,Castanha de caju,,,,
1979,RR,Caju,,,,
1979,RR,Castanha de caju,,,,
1979,RS,Caju,,,,
1979,RS,Castanha de caju,,,,
1979,SC,Caju,,,,
1979,SC,Castanha de caju,,,,
1979,SE,Caju,,,,
1979,SE,Castanha de caju,,,,
1979,SP,Caju,15,850.0,60000.0,0.0
1979,SP,Castanha de caju,,,,
1979,TO,Caju,,,,
1979,TO,Castanha de caju,,,,
1978,AC,Caju,28,333.0,12500.0,0.0
1978,AC,Castanha de caju,,,,
1978,AL,Caju,1595,61508.0,37105.147058823539,0.0
1978,AL,Castanha de caju,,,,
1978,AM,Caju,28,564.0,20666.666666666668,0.0
1978,AM,Castanha de caju,,,,
1978,AP,Caju,,,,
1978,AP,Castanha de caju,,,,
1978,BA,Caju,7064,335648.0,46342.017857142841,0.0
1978,BA,Castanha de caju,,,,
1978,CE,Caju,84065,6499500.0,74988.546391752578,0.0
1978,CE,Castanha de caju,,,,
1978,DF,Caju,24,723.0,30125.0,0.0
1978,DF,Castanha de caju,,,,
1978,ES,Caju,3,120.0,40000.0,0.0
1978,ES,Castanha de caju,,,,
1978,GO,Caju,,,,
1978,GO,Castanha de caju,,,,
1978,MA,Caju,196,11065.0,54895.428571428565,0.0
1978,MA,Castanha de caju,,,,
1978,MG,Caju,34,1892.0,46428.299999999996,0.0
1978,MG,Castanha de caju,,,,
1978,MS,Caju,13,910.0,70000.0,0.0
1978,MS,Castanha de caju,,,,
1978,MT,Caju,13,671.0,52666.6,0.0
1978,MT,Castanha de caju,,,,
1978,PA,Caju,215,7500.0,76666.666666666672,0.0
1978,PA,Castanha de caju,,,,
1978,PB,Caju,2694,186329.0,82469.499999999971,0.0
1978,PB,Castanha de caju,,,,
1978,PE,Caju,3755,166545.0,50173.82142857142,0.0
1978,PE,Castanha de caju,,,,
1978,PI,Caju,10786,445903.0,44418.705882352937,0.0
1978,PI,Castanha de caju,,,,
1978,PR,Caju,,,,
1978,PR,Castanha de caju,,,,
1978,RJ,Caju,452,20035.0,45474.25,0.0
1978,RJ,Castanha de caju,,,,
1978,RN,Caju,43331,1462674.0,27346.794117647059,0.0
1978,RN,Castanha de caju,,,,
1978,RO,Caju,,,,
1978,RO,Castanha de caju,,,,
1978,RR,Caju,,,,
1978,RR,Castanha de caju,,,,
1978,RS,Caju,,,,
1978,RS,Castanha de caju,,,,
1978,SC,Caju,,,,
1978,SC,Castanha de caju,,,,
1978,SE,Caju,18,1790.0,99166.5,0.0
1978,SE,Castanha de caju,,,,
1978,SP,Caju,15,670.0,50000.0,0.0
1978,SP,Castanha de caju,,,,
1978,TO,Caju,,,,
1978,TO,Castanha de caju,,,,
1977,AC,Caju,28,309.0,11500.0,0.0
1977,AC,Castanha de caju,,,,
1977,AL,Caju,1548,59799.0,37518.447368421046,0.0
1977,AL,Castanha de caju,,,,
1977,AM,Caju,57,1233.0,18969.0,0.0
1977,AM,Castanha de caju,,,,
1977,AP,Caju,,,,
1977,AP,Castanha de caju,,,,
1977,BA,Caju,5321,237137.0,45716.982456140329,0.0
1977,BA,Castanha de caju,,,,
1977,CE,Caju,74860,4372527.0,62010.752688172033,0.0
1977,CE,Castanha de caju,,,,
1977,DF,Caju,24,818.0,34083.0,0.0
1977,DF,Castanha de caju,,,,
1977,ES,Caju,3,180.0,60000.0,0.0
1977,ES,Castanha de caju,,,,
1977,GO,Caju,,,,
1977,GO,Castanha de caju,,,,
1977,MA,Caju,165,8844.0,52772.857142857138,0.0
1977,MA,Castanha de caju,,,,
1977,MG,Caju,36,1802.0,39181.818181818184,0.0
1977,MG,Castanha de caju,,,,
1977,MS,Caju,19,1290.0,65000.0,0.0
1977,MS,Castanha de caju,,,,
1977,MT,Caju,14,724.0,49333.333333333336,0.0
1977,MT,Castanha de caju,,,,
1977,PA,Caju,410,12600.0,45000.0,0.0
1977,PA,Castanha de caju,,,,
1977,PB,Caju,2738,158639.0,68278.688524590165,0.0
1977,PB,Castanha de caju,,,,
1977,PE,Caju,8976,478258.0,46738.4268292683,0.0
1977,PE,Castanha de caju,,,,
1977,PI,Caju,10488,408513.0,45152.9298245614,0.0
1977,PI,Castanha de caju,,,,
1977,PR,Caju,,,,
1977,PR,Castanha de caju,,,,
1977,RJ,Caju,451,20035.0,45759.0,0.0
1977,RJ,Castanha de caju,,,,
1977,RN,Caju,29324,918808.0,24875.941176470591,0.0
1977,RN,Castanha de caju,,,,
1977,RO,Caju,21,780.0,35714.5,0.0
1977,RO,Castanha de caju,,,,
1977,RR,Caju,,,,
1977,RR,Castanha de caju,,,,
1977,RS,Caju,,,,
1977,RS,Castanha de caju,,,,
1977,SC,Caju,,,,
1977,SC,Castanha de caju,,,,
1977,SE,Caju,578,29732.0,50903.2258064516,0.0
1977,SE,Castanha de caju,,,,
1977,SP,Caju,20,698.0,39520.0,0.0
1977,SP,Castanha de caju,,,,
1977,TO,Caju,,,,
1977,TO,Castanha de caju,,,,
1976,AC,Caju,28,280.0,10000.0,0.0
1976,AC,Castanha de caju,,,,
1976,AL,Caju,1648,61608.0,36777.8,0.0
1976,AL,Castanha de caju,,,,
1976,AM,Caju,49,1066.0,17598.166666666664,0.0
1976,AM,Castanha de caju,,,,
1976,AP,Caju,,,,
1976,AP,Castanha de caju,,,,
1976,BA,Caju,5273,229757.0,40917.681034482754,0.0
1976,BA,Castanha de caju,,,,
1976,CE,Caju,72367,4494469.0,61933.808510638286,0.0
1976,CE,Castanha de caju,,,,
1976,DF,Caju,24,818.0,34083.0,0.0
1976,DF,Castanha de caju,,,,
1976,ES,Caju,3,180.0,60000.0,0.0
1976,ES,Castanha de caju,,,,
1976,GO,Caju,27,1290.0,40000.0,0.0
1976,GO,Castanha de caju,,,,
1976,MA,Caju,169,8965.0,40705.777777777781,0.0
1976,MA,Castanha de caju,,,,
1976,MG,Caju,37,1769.0,35854.166666666664,0.0
1976,MG,Castanha de caju,,,,
1976,MS,Caju,25,1670.0,63846.153846153851,0.0
1976,MS,Castanha de caju,,,,
1976,MT,Caju,12,740.0,60000.0,0.0
1976,MT,Castanha de caju,,,,
1976,PA,Caju,1618,48500.0,27500.0,0.0
1976,PA,Castanha de caju,,,,
1976,PB,Caju,2920,176369.0,68189.655172413783,0.0
1976,PB,Castanha de caju,,,,
1976,PE,Caju,9056,530334.0,50472.049382716039,0.0
1976,PE,Castanha de caju,,,,
1976,PI,Caju,9351,168169.0,32575.736842105263,0.0
1976,PI,Castanha de caju,,,,
1976,PR,Caju,,,,
1976,PR,Castanha de caju,,,,
1976,RJ,Caju,450,17917.0,43305.5,0.0
1976,RJ,Castanha de caju,,,,
1976,RN,Caju,19405,439921.0,26854.733333333337,0.0
1976,RN,Castanha de caju,,,,
1976,RO,Caju,18,265.0,12166.5,0.0
1976,RO,Castanha de caju,,,,
1976,RR,Caju,,,,
1976,RR,Castanha de caju,,,,
1976,RS,Caju,,,,
1976,RS,Castanha de caju,,,,
1976,SC,Caju,,,,
1976,SC,Castanha de caju,,,,
1976,SE,Caju,465,23148.0,49729.896551724145,0.0
1976,SE,Castanha de caju,,,,
1976,SP,Caju,16,654.0,42700.0,0.0
1976,SP,Castanha de caju,,,,
1976,TO,Caju,,,,
1976,TO,Castanha de caju,,,,
1975,AC,Caju,29,290.0,10000.0,0.0
1975,AC,Castanha de caju,,,,
1975,AL,Caju,1844,72985.0,36023.121951219524,0.0
1975,AL,Castanha de caju,,,,
1975,AM,Caju,208,4830.0,16981.666666666668,0.0
1975,AM,Castanha de caju,,,,
1975,AP,Caju,,,,
1975,AP,Castanha de caju,,,,
1975,BA,Caju,5219,224496.0,46680.16521739131,0.0
1975,BA,Castanha de caju,,,,
1975,CE,Caju,62287,2723976.0,50891.608695652161,0.0
1975,CE,Castanha de caju,,,,
1975,DF,Caju,24,818.0,34083.0,0.0
1975,DF,Castanha de caju,,,,
1975,ES,Caju,2,120.0,60000.0,0.0
1975,ES,Castanha de caju,,,,
1975,GO,Caju,27,1290.0,40000.0,0.0
1975,GO,Castanha de caju,,,,
1975,MA,Caju,482,15139.0,37134.545454545456,0.0
1975,MA,Castanha de caju,,,,
1975,MG,Caju,35,1518.0,41522.727272727272,0.0
1975,MG,Castanha de caju,,,,
1975,MS,Caju,24,1440.0,59230.769230769234,0.0
1975,MS,Castanha de caju,,,,
1975,MT,Caju,12,720.0,58000.0,0.0
1975,MT,Castanha de caju,,,,
1975,PA,Caju,1676,51660.0,46666.666666666664,0.0
1975,PA,Castanha de caju,,,,
1975,PB,Caju,2963,181449.0,69674.1803278689,0.0
1975,PB,Castanha de caju,,,,
1975,PE,Caju,8877,508270.0,52030.154761904763,0.0
1975,PE,Castanha de caju,,,,
1975,PI,Caju,7321,178417.0,45666.961538461532,0.0
1975,PI,Castanha de caju,,,,
1975,PR,Caju,,,,
1975,PR,Castanha de caju,,,,
1975,RJ,Caju,447,22000.0,48333.25,0.0
1975,RJ,Castanha de caju,,,,
1975,RN,Caju,17954,642207.0,33862.653846153844,0.0
1975,RN,Castanha de caju,,,,
1975,RO,Caju,15,224.0,12000.0,0.0
1975,RO,Castanha de caju,,,,
1975,RR,Caju,,,,
1975,RR,Castanha de caju,,,,
1975,RS,Caju,,,,
1975,RS,Castanha de caju,,,,
1975,SC,Caju,,,,
1975,SC,Castanha de caju,,,,
1975,SE,Caju,550,26400.0,50616.499999999985,0.0
1975,SE,Castanha de caju,,,,
1975,SP,Caju,56,3040.0,54363.63636363636,0.0
1975,SP,Castanha de caju,,,,
1975,TO,Caju,,,,
1975,TO,Castanha de caju,,,,
1974,AC,Caju,27,270.0,10000.0,0.0
1974,AC,Castanha de caju,,,,
1974,AL,Caju,1972,78492.0,36153.219512195115,0.0
1974,AL,Castanha de caju,,,,
1974,AM,Caju,43,2459.0,47050.0,0.0
1974,AM,Castanha de caju,,,,
1974,AP,Caju,,,,
1974,AP,Castanha de caju,,,,
1974,BA,Caju,4248,216527.0,50015.887931034493,0.0
1974,BA,Castanha de caju,,,,
1974,CE,Caju,46810,2897380.0,57195.526881720427,0.0
1974,CE,Castanha de caju,,,,
1974,DF,Caju,20,680.0,34000.0,0.0
1974,DF,Castanha de caju,,,,
1974,ES,Caju,2,100.0,50000.0,0.0
1974,ES,Castanha de caju,,,,
1974,GO,Caju,30,2363.0,61403.333333333336,0.0
1974,GO,Castanha de caju,,,,
1974,MA,Caju,477,16901.0,47216.0,0.0
1974,MA,Castanha de caju,,,,
1974,MG,Caju,36,1994.0,46203.454545454551,0.0
1974,MG,Castanha de caju,,,,
1974,MS,Caju,18,1141.0,65050.0,0.0
1974,MS,Castanha de caju,,,,
1974,MT,Caju,12,685.0,54500.0,0.0
1974,MT,Castanha de caju,,,,
1974,PA,Caju,1572,18750.0,40833.333333333336,0.0
1974,PA,Castanha de caju,,,,
1974,PB,Caju,2625,138408.0,65379.838235294104,0.0
1974,PB,Castanha de caju,,,,
1974,PE,Caju,8731,485420.0,52488.372093023252,0.0
1974,PE,Castanha de caju,,,,
1974,PI,Caju,3716,168252.0,45426.948275862065,0.0
1974,PI,Castanha de caju,,,,
1974,PR,Caju,,,,
1974,PR,Castanha de caju,,,,
1974,RJ,Caju,449,22500.0,52000.0,0.0
1974,RJ,Castanha de caju,,,,
1974,RN,Caju,13327,704267.0,63529.020408163276,0.0
1974,RN,Castanha de caju,,,,
1974,RO,Caju,15,224.0,12000.0,0.0
1974,RO,Castanha de caju,,,,
1974,RR,Caju,,,,
1974,RR,Castanha de caju,,,,
1974,RS,Caju,,,,
1974,RS,Castanha de caju,,,,
1974,SC,Caju,,,,
1974,SC,Castanha de caju,,,,
1974,SE,Caju,541,30239.0,54695.354838709667,0.0
1974,SE,Castanha de caju,,,,
1974,SP,Caju,56,2770.0,46836.36363636364,0.0
1974,SP,Castanha de caju,,,,
1974,TO,Caju,,,,
1974,TO,Castanha de caju,,,,